Id_venta,fecha_venta,id_producto,id_pais,unidades
14327,2023-08-27,19,IN,5
14328,2022-11-02,56,KG,4
14329,2022-12-06,16,MY,5
14330,2024-01-14,47,TJ,10
14331,2023-11-11,29,TM,5
14332,2022-08-16,26,SY,1
14333,2023-04-22,24,QA,16
14334,2022-07-06,5,AE,14
14335,2024-04-24,18,CN,1
14336,2023-09-15,39,AF,4
14337,2022-11-07,8,LK,1
14338,2024-05-22,65,AM,2
14339,2023-11-19,35,MV,10
14340,2024-03-29,57,KH,4
14341,2023-03-19,33,IQ,1
14342,2023-03-12,43,KG,5
14343,2023-07-11,38,NP,9
14344,2023-08-08,64,BT,14
14345,2024-08-10,22,AE,12
14346,2024-08-03,5,KP,3
14347,2024-06-13,45,BH,3
14348,2023-04-20,25,AZ,11
14349,2022-12-17,6,NP,16
14350,2024-05-25,34,MY,19
14351,2022-12-26,44,VN,16
14352,2023-09-26,49,LK,5
14353,2023-10-31,62,SG,16
14354,2024-09-08,11,MY,4
14355,2023-07-23,28,SG,15
14356,2022-03-20,40,ID,13
14357,2023-01-07,11,MN,14
14358,2022-09-24,42,TM,10
14359,2022-09-25,15,MV,2
14360,2024-05-28,4,AZ,4
14361,2022-02-15,31,AM,3
14362,2024-01-26,36,BN,1
14363,2023-01-18,11,AM,5
14364,2022-11-01,63,NP,5
14365,2024-01-06,38,SA,14
14366,2022-11-29,35,MV,16
14367,2023-08-15,1,TR,14
14368,2022-06-17,28,KZ,4
14369,2023-10-09,18,MN,1
14370,2023-09-12,17,BD,5
14371,2023-12-12,24,OM,2
14372,2023-03-19,57,TM,1
14373,2022-05-05,21,SG,17
14374,2024-09-01,62,KW,5
14375,2024-03-23,59,SG,3
14376,2023-11-20,63,SG,4
14377,2022-05-12,15,KG,3
14378,2024-07-08,64,BH,13
14379,2023-04-20,55,KW,14
14380,2023-09-08,41,NP,2
14381,2022-07-16,47,LK,3
14382,2024-01-09,19,KR,16
14383,2023-06-13,24,BT,18
14384,2023-11-29,16,MM,1
14385,2024-04-26,44,TR,17
14386,2022-09-17,10,KG,16
14387,2024-02-07,26,LA,14
14388,2022-08-13,45,KR,11
14389,2022-08-29,19,BH,16
14390,2023-05-17,3,TR,4
14391,2022-05-08,44,KR,2
14392,2024-04-20,48,QA,3
14393,2022-10-04,45,BH,13
14394,2022-07-15,35,TM,4
14395,2022-08-07,47,BN,3
14396,2024-09-24,28,LK,13
14397,2022-01-02,46,GE,5
14398,2023-06-26,19,LK,1
14399,2022-03-14,63,ID,14
14400,2022-02-24,12,CN,3
14401,2023-01-01,48,MM,5
14402,2023-06-10,33,KW,3
14403,2024-09-08,14,LB,10
14404,2024-11-21,62,IR,3
14405,2022-02-19,28,KH,15
14406,2024-05-23,12,CY,13
14407,2024-10-08,45,JP,1
14408,2022-02-11,53,CN,8
14409,2023-05-26,32,KW,3
14410,2023-08-23,20,CY,2
14411,2024-02-11,37,CY,8
14412,2023-08-08,21,BD,3
14413,2023-11-10,15,IL,3
14414,2022-02-18,20,AE,16
14415,2022-08-22,7,IQ,5
14416,2022-08-31,11,SY,16
14417,2023-01-25,22,MV,15
14418,2024-12-28,64,PH,2
14419,2023-06-28,34,IL,1
14420,2023-04-07,45,PK,20
14421,2023-05-13,4,CN,15
14422,2023-06-07,0,YE,3
14423,2024-08-04,42,VN,9
14424,2023-11-30,30,PK,15
14425,2024-09-26,26,PK,4
14426,2024-05-09,22,QA,14
14427,2022-10-22,33,JO,8
14428,2024-10-09,7,IQ,2
14429,2023-03-05,51,KH,3
14430,2024-04-23,22,KG,14
14431,2022-03-06,40,SA,5
14432,2024-02-16,42,IQ,7
14433,2023-08-08,18,BD,13
14434,2024-09-05,21,VN,3
14435,2024-03-27,54,MY,5
14436,2024-01-26,12,KG,14
14437,2024-09-07,37,AZ,1
14438,2022-02-27,58,QA,5
14439,2023-04-30,51,AZ,2
14440,2022-11-13,65,LA,13
14441,2022-02-05,20,ID,15
14442,2024-07-02,56,KR,4
14443,2022-09-08,18,BH,5
14444,2022-08-15,14,IQ,1
14445,2024-08-13,30,UZ,14
14446,2023-07-16,16,MN,16
14447,2024-12-17,65,JP,1
14448,2024-09-09,47,TJ,15
14449,2023-09-28,36,CN,17
14450,2024-09-13,42,IN,4
14451,2023-11-07,37,JP,4
14452,2024-12-28,54,PH,5
14453,2023-07-19,8,VN,3
14454,2023-12-26,28,ID,4
14455,2024-03-02,49,LK,3
14456,2024-05-19,60,BH,8
14457,2024-03-05,21,BN,1
14458,2024-01-07,59,CY,5
14459,2022-09-23,23,BH,4
14460,2023-04-04,29,PK,16
14461,2022-02-08,62,AF,2
14462,2024-08-12,59,SA,4
14463,2023-06-30,42,LB,5
14464,2024-06-03,51,AZ,13
14465,2023-07-07,4,SG,17
14466,2023-08-21,58,VN,4
14467,2024-07-23,25,AE,13
14468,2023-04-25,26,IQ,1
14469,2022-05-31,22,BT,13
14470,2023-06-09,16,TR,3
14471,2023-04-19,40,YE,4
14472,2023-09-16,65,AF,17
14473,2024-06-23,9,KP,4
14474,2023-08-03,54,IN,16
14475,2023-05-24,9,KH,2
14476,2024-08-31,55,CY,1
14477,2024-08-10,42,TR,2
14478,2024-03-04,62,TM,13
14479,2022-05-29,30,TJ,7
14480,2024-06-24,34,SY,15
14481,2024-01-14,29,IR,2
14482,2024-09-06,65,UZ,7
14483,2022-05-21,5,TJ,4
14484,2022-07-18,46,MN,4
14485,2024-07-16,47,JO,10
14486,2023-05-02,6,PH,15
14487,2023-09-20,1,VN,19
14488,2022-02-01,53,JP,9
14489,2024-01-26,47,AF,8
14490,2022-10-09,22,SY,2
14491,2022-07-13,6,AE,13
14492,2024-10-08,13,NP,4
14493,2022-01-31,23,CN,2
14494,2023-09-11,35,AF,2
14495,2022-10-16,5,AF,3
14496,2023-12-14,14,SA,1
14497,2022-10-09,14,LK,2
14498,2024-07-11,36,OM,1
14499,2024-12-23,6,TH,5
14500,2024-12-08,1,CN,1
14501,2024-11-30,21,CY,2
14502,2023-10-12,44,PH,1
14503,2024-11-23,10,GE,17
14504,2023-03-04,34,CN,5
14505,2024-12-13,52,KH,16
14506,2024-09-16,10,IN,3
14507,2024-08-24,64,LK,18
14508,2023-11-27,3,PK,4
14509,2022-01-10,50,BT,13
14510,2022-07-22,41,KR,3
14511,2023-05-29,0,IN,1
14512,2024-08-21,20,KZ,2
14513,2022-09-21,49,SG,3
14514,2024-11-01,51,SA,13
14515,2024-11-02,64,TH,4
14516,2023-01-05,41,PH,4
14517,2023-10-01,36,TH,1
14518,2024-03-15,18,PK,1
14519,2024-11-16,40,MM,5
14520,2023-02-03,26,KH,14
14521,2023-04-07,23,JP,1
14522,2023-10-24,21,VN,15
14523,2024-06-06,33,KP,6
14524,2022-12-25,7,KG,5
14525,2023-04-06,21,MY,3
14526,2022-04-17,55,CY,9
14527,2024-03-24,34,NP,15
14528,2022-12-27,12,BH,11
14529,2024-01-10,30,MV,16
14530,2022-02-11,3,OM,20
14531,2022-08-26,60,CY,14
14532,2024-12-21,65,QA,14
14533,2023-11-14,0,BH,5
14534,2022-07-07,26,IN,3
14535,2024-05-02,23,SY,19
14536,2022-06-01,20,TJ,3
14537,2022-11-02,35,GE,15
14538,2024-04-01,9,KP,4
14539,2022-09-28,65,PK,4
14540,2024-10-03,1,LA,5
14541,2024-05-30,57,MV,16
14542,2024-10-31,43,KH,5
14543,2024-02-22,1,MV,14
14544,2024-02-05,49,AE,17
14545,2023-05-02,1,QA,4
14546,2022-01-31,59,JO,3
14547,2022-10-04,65,SG,5
14548,2023-11-19,38,BT,3
14549,2022-11-30,34,KP,14
14550,2023-03-24,41,KH,15
14551,2024-07-29,8,IR,4
14552,2022-06-09,10,CN,1
14553,2022-09-25,56,CY,5
14554,2023-08-02,0,TR,13
14555,2023-07-21,6,AM,16
14556,2022-03-28,22,YE,9
14557,2024-03-27,2,TJ,2
14558,2024-02-10,52,JP,10
14559,2023-01-23,43,KP,15
14560,2023-04-03,2,YE,17
14561,2022-08-31,65,ID,5
14562,2024-02-12,51,BH,2
14563,2022-11-15,42,JO,5
14564,2023-10-15,24,AE,4
14565,2023-05-28,16,BH,7
14566,2023-09-28,44,AZ,2
14567,2023-02-15,9,OM,12
14568,2022-06-26,46,GE,5
14569,2024-10-14,61,AF,2
14570,2024-07-27,3,SA,5
14571,2024-01-09,29,TJ,2
14572,2024-05-23,44,IL,3
14573,2022-05-26,23,QA,5
14574,2022-08-28,8,MV,1
14575,2024-11-13,41,SA,5
14576,2023-09-17,0,CY,7
14577,2023-03-23,27,PK,16
14578,2023-01-19,8,CY,3
14579,2023-06-17,0,TM,3
14580,2023-01-07,12,IN,8
14581,2022-05-13,33,PK,15
14582,2024-09-25,52,LB,14
14583,2022-02-13,40,SA,2
14584,2022-01-06,13,LK,4
14585,2022-11-08,18,IQ,4
14586,2023-05-26,39,TH,5
14587,2023-09-10,17,BH,3
14588,2023-02-22,15,BD,17
14589,2022-09-09,36,KP,1
14590,2023-11-15,3,GE,14
14591,2023-08-22,1,AM,5
14592,2023-12-23,64,KP,5
14593,2024-03-08,49,AM,6
14594,2022-02-08,42,JP,5
14595,2022-09-30,53,MY,5
14596,2022-07-03,34,KP,14
14597,2024-12-31,35,MN,5
14598,2023-06-01,31,AZ,14
14599,2024-06-28,21,MY,3
14600,2022-04-16,65,IN,3
14601,2024-05-22,2,GE,1
14602,2022-06-20,30,KZ,3
14603,2022-07-28,45,AF,2
14604,2022-06-02,50,GE,16
14605,2024-07-02,44,JP,5
14606,2024-12-07,10,KR,2
14607,2024-11-01,31,CN,16
14608,2024-12-17,59,MV,5
14609,2023-10-04,19,AF,11
14610,2023-05-23,28,JP,14
14611,2023-11-16,12,UZ,13
14612,2023-02-12,23,YE,15
14613,2022-06-29,33,SY,13
14614,2024-02-20,33,IQ,2
14615,2023-02-26,21,BN,5
14616,2024-10-27,10,QA,5
14617,2022-07-08,49,KW,4
14618,2023-11-28,30,TH,1
14619,2024-07-27,8,TM,8
14620,2022-03-20,23,CN,15
14621,2022-07-21,60,AE,2
14622,2024-02-22,4,KH,11
14623,2024-10-15,47,JP,9
14624,2023-01-17,25,BN,17
14625,2023-03-21,46,TH,9
14626,2022-08-10,8,JP,4
14627,2024-11-23,61,IQ,4
14628,2024-06-14,55,SG,15
14629,2023-12-05,30,NP,11
14630,2022-09-02,35,PK,8
14631,2022-03-28,53,IN,1
14632,2024-10-23,62,LB,16
14633,2023-05-13,25,LB,17
14634,2023-02-22,15,MV,1
14635,2023-10-21,2,AE,2
14636,2023-08-28,23,TM,4
14637,2022-08-02,30,JP,14
14638,2024-10-29,26,TR,3
14639,2023-01-24,48,IR,16
14640,2023-10-02,28,AZ,4
14641,2024-02-22,13,KR,2
14642,2024-10-15,44,TR,16
14643,2022-01-23,3,KP,7
14644,2023-02-13,1,BD,13
14645,2023-12-08,37,MN,16
14646,2022-06-25,19,IR,13
14647,2023-07-09,37,KZ,6
14648,2022-09-28,42,MM,16
14649,2023-09-28,10,JO,16
14650,2024-10-03,32,AZ,3
14651,2023-07-29,50,ID,5
14652,2023-09-10,41,SA,5
14653,2022-12-24,52,TH,13
14654,2022-03-03,18,MY,2
14655,2023-02-18,13,BD,17
14656,2023-05-12,64,TR,15
14657,2023-10-16,2,BT,4
14658,2024-08-04,42,KZ,5
14659,2023-09-25,35,UZ,11
14660,2024-10-02,5,SA,4
14661,2023-07-08,44,JP,3
14662,2024-02-14,25,AM,20
14663,2023-08-18,61,BN,5
14664,2022-12-05,58,SY,13
14665,2024-01-13,16,MV,16
14666,2022-02-14,46,LB,3
14667,2024-08-03,48,KG,16
14668,2023-10-29,4,MV,16
14669,2023-06-28,38,BN,5
14670,2023-08-23,53,KH,5
14671,2024-09-11,45,PH,1
14672,2022-09-02,15,BN,6
14673,2023-11-08,12,UZ,3
14674,2024-02-22,11,MV,15
14675,2024-10-19,33,AM,4
14676,2022-12-16,42,MM,17
14677,2022-12-05,50,BN,3
14678,2023-08-14,24,TR,5
14679,2022-12-20,16,KP,10
14680,2023-12-01,4,MM,15
14681,2022-11-29,29,KW,2
14682,2024-07-29,20,PK,14
14683,2022-05-12,20,BH,13
14684,2022-07-05,22,IR,4
14685,2023-06-12,22,NP,17
14686,2024-03-07,12,SY,1
14687,2024-08-07,61,LB,4
14688,2022-06-04,12,CY,12
14689,2023-08-21,60,BD,5
14690,2024-11-18,7,IL,14
14691,2023-09-09,28,BN,9
14692,2024-02-21,13,PK,8
14693,2022-12-31,35,LK,18
14694,2024-05-29,48,CY,5
14695,2024-07-05,47,AM,5
14696,2023-04-16,32,AM,1
14697,2022-01-14,33,TH,4
14698,2022-07-15,44,BN,2
14699,2022-05-01,40,CN,6
14700,2023-01-26,5,SG,17
14701,2022-09-05,12,BH,13
14702,2024-06-29,44,PK,15
14703,2023-08-14,8,VN,4
14704,2023-05-28,44,AZ,1
14705,2022-07-24,46,IL,2
14706,2022-08-06,36,KW,2
14707,2023-06-21,13,AE,4
14708,2022-03-27,4,YE,3
14709,2023-07-28,12,BT,2
14710,2024-05-24,6,TM,12
14711,2022-08-06,58,TM,16
14712,2024-12-05,10,TR,2
14713,2023-09-02,52,AM,1
14714,2022-07-16,12,AE,11
14715,2023-02-13,60,LA,3
14716,2022-08-20,17,IL,3
14717,2022-08-21,29,KZ,15
14718,2024-11-27,26,BN,8
14719,2023-10-31,19,IR,17
14720,2024-09-18,9,NP,2
14721,2024-06-26,21,IQ,14
14722,2022-04-17,51,LA,5
14723,2024-08-18,32,UZ,17
14724,2024-04-24,40,AE,4
14725,2022-08-13,9,MV,1
14726,2023-03-18,43,SY,3
14727,2023-09-09,20,BH,7
14728,2024-06-23,11,LB,13
14729,2024-06-09,28,MN,4
14730,2023-07-09,31,JO,4
14731,2024-09-09,0,BT,2
14732,2024-09-08,22,KP,5
14733,2024-06-30,28,SA,3
14734,2023-11-04,57,ID,10
14735,2023-11-15,50,SA,16
14736,2024-10-26,8,SY,6
14737,2022-01-27,15,AM,5
14738,2024-05-20,45,LB,5
14739,2023-01-10,58,KH,15
14740,2023-05-13,30,SA,6
14741,2023-09-09,11,CN,15
14742,2024-02-15,0,PH,17
14743,2022-08-16,32,BN,14
14744,2022-04-25,51,TH,13
14745,2023-10-13,3,KW,2
14746,2022-07-11,27,IN,5
14747,2022-03-02,58,BH,2
14748,2023-11-18,50,TJ,4
14749,2023-04-04,12,SA,13
14750,2022-04-25,10,LK,4
14751,2023-02-28,44,SG,15
14752,2024-03-26,60,BH,9
14753,2024-08-02,15,TJ,14
14754,2024-01-21,8,AF,18
14755,2022-11-10,13,SA,3
14756,2024-08-16,48,SA,14
14757,2024-11-06,25,UZ,4
14758,2022-10-26,50,MY,1
14759,2023-08-09,14,GE,7
14760,2023-07-03,46,IQ,14
14761,2023-12-27,21,IN,1
14762,2024-09-11,39,NP,18
14763,2023-01-29,15,KZ,3
14764,2023-06-28,48,TR,16
14765,2023-05-27,12,CY,1
14766,2023-10-12,25,TH,9
14767,2022-11-08,17,KW,13
14768,2022-01-12,30,MM,4
14769,2023-11-22,18,SA,15
14770,2022-12-20,13,IL,17
14771,2022-01-24,56,BH,13
14772,2023-05-30,58,VN,14
14773,2024-04-12,29,NP,15
14774,2022-02-04,42,CY,13
14775,2022-10-08,55,PH,13
14776,2022-06-26,1,YE,17
14777,2022-06-12,34,CY,8
14778,2024-01-03,6,UZ,3
14779,2023-10-12,62,BD,3
14780,2024-04-08,43,MV,4
14781,2024-05-28,9,MY,17
14782,2022-04-28,19,BT,4
14783,2022-07-07,33,JP,13
14784,2023-11-15,48,IN,2
14785,2024-07-11,35,QA,13
14786,2024-09-02,14,CY,15
14787,2023-06-15,25,GE,3
14788,2022-08-21,55,QA,13
14789,2024-02-01,0,KZ,5
14790,2024-11-17,50,MV,10
14791,2023-06-24,65,GE,20
14792,2023-05-21,56,MY,14
14793,2023-09-10,27,LK,15
14794,2023-04-09,54,BN,4
14795,2022-02-22,57,AF,4
14796,2022-07-09,57,KZ,14
14797,2023-03-21,62,MV,1
14798,2024-03-24,21,AF,1
14799,2024-08-18,27,PH,1
14800,2023-10-13,18,TR,1
14801,2023-03-18,37,KP,3
14802,2022-01-07,38,IQ,3
14803,2022-06-28,31,BH,2
14804,2022-11-05,11,PH,8
14805,2023-12-14,13,KH,2
14806,2022-11-03,18,KH,5
14807,2022-12-05,39,SG,16
14808,2024-07-30,38,AM,13
14809,2024-12-27,19,IQ,17
14810,2023-07-09,4,LB,1
14811,2023-06-23,15,SG,2
14812,2024-05-05,41,MM,2
14813,2024-05-08,41,KR,4
14814,2022-06-14,17,JP,14
14815,2022-03-17,11,GE,14
14816,2022-02-23,1,IR,4
14817,2024-04-12,22,AZ,1
14818,2022-01-19,26,PK,2
14819,2023-01-02,50,BH,10
14820,2024-08-01,27,VN,5
14821,2023-09-27,41,OM,16
14822,2024-02-13,29,KR,2
14823,2023-03-25,27,QA,4
14824,2024-08-09,25,KP,2
14825,2023-10-18,38,MN,2
14826,2024-11-05,54,IN,15
14827,2022-10-24,23,KR,7
14828,2024-05-25,18,KP,2
14829,2023-01-26,63,AF,7
14830,2023-11-09,44,AM,1
14831,2023-07-22,14,JP,2
14832,2022-04-18,51,MV,14
14833,2022-07-21,16,MM,4
14834,2024-11-25,8,ID,15
14835,2024-12-13,19,MN,17
14836,2023-01-28,54,AM,1
14837,2023-02-21,62,YE,2
14838,2022-11-17,8,AE,9
14839,2023-01-29,46,PK,15
14840,2024-08-19,7,JP,11
14841,2022-02-22,58,MN,4
14842,2024-12-03,65,TJ,3
14843,2022-01-26,11,TM,2
14844,2024-03-05,39,UZ,3
14845,2023-09-03,1,OM,5
14846,2022-08-12,50,BH,2
14847,2023-09-16,36,GE,5
14848,2023-07-13,52,TR,3
14849,2024-04-18,34,VN,6
14850,2022-03-18,16,IQ,3
14851,2023-04-10,37,CY,4
14852,2023-09-30,21,UZ,1
14853,2022-12-14,53,BD,17
14854,2023-03-30,22,KW,5
14855,2024-04-15,43,SY,14
14856,2023-05-15,49,GE,2
14857,2024-05-23,65,AM,3
14858,2022-02-26,19,BD,4
14859,2022-09-23,38,TH,17
14860,2023-10-07,39,MV,5
14861,2024-04-28,36,SG,5
14862,2022-08-24,51,TH,16
14863,2022-02-10,44,BD,3
14864,2023-03-24,19,TH,3
14865,2022-03-20,18,SA,13
14866,2022-04-19,64,IN,2
14867,2023-12-31,43,MV,15
14868,2022-10-05,27,OM,16
14869,2022-12-19,9,YE,3
14870,2022-03-27,38,TJ,6
14871,2022-03-23,3,TM,4
14872,2023-09-12,65,LK,17
14873,2024-06-19,58,AZ,2
14874,2024-11-07,28,JP,16
14875,2023-06-06,31,TJ,5
14876,2022-06-18,26,LK,5
14877,2023-03-28,2,LK,16
14878,2024-10-31,20,TH,20
14879,2024-12-18,26,KG,1
14880,2024-12-12,20,JP,6
14881,2022-03-18,20,KP,2
14882,2022-09-07,64,MM,5
14883,2022-08-04,19,OM,2
14884,2023-12-14,37,SA,2
14885,2022-07-29,36,MN,8
14886,2024-10-20,5,CY,6
14887,2022-04-27,2,AE,16
14888,2024-01-02,17,KR,20
14889,2024-09-17,8,LA,13
14890,2024-12-03,42,NP,15
14891,2024-01-09,16,MV,1
14892,2024-02-25,1,TR,11
14893,2023-12-22,63,KH,2
14894,2022-04-29,37,KG,2
14895,2022-07-29,48,BN,3
14896,2023-06-03,45,GE,5
14897,2022-11-23,13,IL,8
14898,2023-05-09,11,KG,11
14899,2024-05-16,55,SG,16
14900,2023-01-27,30,SG,14
14901,2023-12-07,14,AF,4
14902,2023-09-22,15,CN,5
14903,2023-10-07,13,IN,17
14904,2022-12-27,2,PK,14
14905,2022-09-16,29,JO,16
14906,2022-09-19,55,MV,2
14907,2024-07-01,51,KZ,1
14908,2022-01-09,17,UZ,17
14909,2022-10-27,30,IR,5
14910,2024-03-24,63,NP,2
14911,2022-07-01,53,TH,16
14912,2022-10-03,33,OM,4
14913,2022-07-04,41,LK,14
14914,2024-03-14,27,BN,3
14915,2023-10-04,38,LK,4
14916,2022-03-25,29,LA,17
14917,2023-06-30,12,QA,10
14918,2023-09-09,53,YE,16
14919,2024-04-09,20,OM,3
14920,2024-06-06,44,MV,2
14921,2024-05-14,49,PK,3
14922,2023-07-14,27,UZ,17
14923,2022-04-07,63,IR,4
14924,2022-04-17,5,YE,13
14925,2022-08-22,52,IR,1
14926,2023-10-07,22,MV,13
14927,2022-12-20,14,LA,1
14928,2023-05-12,31,LK,5
14929,2024-12-07,33,TR,3
14930,2023-09-15,17,OM,11
14931,2023-10-04,19,CY,3
14932,2024-10-14,56,BH,1
14933,2023-02-18,15,KW,3
14934,2022-01-03,22,PH,15
14935,2022-03-11,10,GE,13
14936,2022-01-21,42,ID,5
14937,2023-11-02,28,BH,1
14938,2024-04-09,4,TH,14
14939,2022-09-25,42,BN,14
14940,2022-06-14,45,SY,3
14941,2022-01-15,0,UZ,16
14942,2023-03-09,20,YE,3
14943,2024-11-24,33,LB,1
14944,2022-11-08,48,KW,6
14945,2024-01-26,62,YE,10
14946,2024-02-19,42,MV,4
14947,2024-12-25,39,KG,10
14948,2023-04-16,21,AZ,2
14949,2023-10-09,33,ID,6
14950,2023-02-26,20,KW,4
14951,2024-05-25,24,SG,17
14952,2024-01-24,18,AF,1
14953,2024-05-03,63,MY,2
14954,2022-08-18,63,MV,7
14955,2022-04-19,48,MM,4
14956,2024-04-24,56,BD,5
14957,2022-01-07,38,ID,16
14958,2024-11-11,29,OM,2
14959,2022-07-30,47,PK,13
14960,2023-06-09,34,IN,14
14961,2022-02-14,17,IR,3
14962,2023-11-15,29,IR,4
14963,2023-11-30,28,KR,5
14964,2023-01-19,25,TM,7
14965,2022-04-27,41,IQ,17
14966,2022-01-04,20,SY,1
14967,2024-09-17,6,KG,13
14968,2022-03-17,45,BH,2
14969,2023-03-07,27,TJ,14
14970,2022-05-25,16,BH,20
14971,2023-05-14,4,IL,3
14972,2023-10-19,11,KP,7
14973,2024-01-21,10,MM,17
14974,2022-05-09,15,NP,16
14975,2022-07-26,21,SG,15
14976,2022-06-01,3,IR,1
14977,2024-12-05,22,NP,13
14978,2022-05-16,43,BT,14
14979,2024-04-18,56,AE,5
14980,2023-02-09,28,LB,7
14981,2023-05-14,30,IQ,12
14982,2023-07-07,45,AM,2
14983,2022-05-22,61,CY,17
14984,2022-07-28,39,BT,15
14985,2024-06-11,25,JO,1
14986,2022-05-03,36,PH,5
14987,2024-04-29,20,TJ,16
14988,2024-12-30,44,JP,13
14989,2022-05-16,23,IN,14
14990,2022-09-07,0,SY,14
14991,2022-03-16,23,LA,19
14992,2024-01-17,10,TH,13
14993,2022-06-05,38,MY,4
14994,2024-06-14,63,KP,13
14995,2024-09-21,53,QA,16
14996,2022-12-23,42,BN,7
14997,2023-12-03,3,LA,14
14998,2022-02-24,15,MY,3
14999,2023-12-20,32,LA,15
15000,2023-01-05,50,LA,17
15001,2023-05-25,22,YE,5
15002,2022-01-09,19,CN,13
15003,2023-03-11,44,CY,4
15004,2024-10-29,10,AM,6
15005,2023-03-02,35,KG,6
15006,2024-02-24,6,VN,5
15007,2022-12-18,11,IL,4
15008,2023-02-05,28,AF,4
15009,2023-03-28,52,BN,7
15010,2024-04-30,63,MV,4
15011,2024-05-05,2,IN,5
15012,2023-08-02,38,JO,3
15013,2022-10-05,42,JP,3
15014,2023-02-11,24,JP,4
15015,2023-03-10,65,IQ,1
15016,2024-08-03,13,IQ,15
15017,2022-03-27,15,AZ,11
15018,2022-03-03,23,NP,15
15019,2023-09-27,57,KR,13
15020,2023-10-02,10,MV,6
15021,2024-06-27,30,IN,2
15022,2022-12-17,50,PK,2
15023,2024-09-01,5,JO,7
15024,2023-10-27,64,LA,5
15025,2023-03-21,2,PH,4
15026,2022-04-01,54,IN,2
15027,2024-09-21,21,PH,1
15028,2024-03-25,40,GE,16
15029,2024-04-05,8,AZ,4
15030,2023-07-02,33,MM,2
15031,2022-09-29,42,CN,5
15032,2023-09-19,36,AZ,1
15033,2024-08-18,13,KP,13
15034,2024-12-30,59,PK,15
15035,2022-02-07,7,TM,4
15036,2023-07-24,17,KW,17
15037,2022-04-19,49,KP,2
15038,2022-06-18,62,CY,1
15039,2024-10-26,61,MM,7
15040,2024-10-12,15,QA,5
15041,2022-01-30,29,MN,5
15042,2022-02-22,13,MV,2
15043,2023-11-07,50,JO,2
15044,2023-10-18,32,VN,1
15045,2024-06-03,4,PH,15
15046,2022-10-28,35,IN,3
15047,2023-07-14,49,QA,15
15048,2024-02-13,31,SY,16
15049,2023-09-08,60,BH,1
15050,2024-06-10,40,TH,3
15051,2023-05-23,16,BD,12
15052,2024-02-17,49,AZ,17
15053,2023-09-07,33,PH,2
15054,2023-09-11,17,AM,4
15055,2022-05-31,52,SA,3
15056,2022-04-17,35,PK,5
15057,2024-09-01,41,OM,14
15058,2023-05-24,58,LK,15
15059,2022-08-01,46,ID,15
15060,2022-12-25,14,KR,15
15061,2022-01-13,41,MY,1
15062,2022-03-02,36,KZ,4
15063,2022-08-09,21,AM,2
15064,2023-08-08,45,IQ,15
15065,2024-12-07,34,CN,3
15066,2024-10-31,47,QA,1
15067,2024-11-04,56,AF,13
15068,2023-11-22,31,KR,14
15069,2023-10-08,18,BD,14
15070,2022-11-11,52,LK,1
15071,2024-02-29,13,TJ,6
15072,2023-09-27,24,SG,1
15073,2022-02-17,45,MV,7
15074,2022-02-27,8,GE,7
15075,2024-01-12,30,IN,5
15076,2022-12-05,55,BH,5
15077,2023-01-06,17,MY,14
15078,2023-01-19,13,KW,17
15079,2024-09-10,64,YE,15
15080,2023-05-23,4,TJ,13
15081,2023-02-12,21,PH,17
15082,2023-10-25,36,CN,5
15083,2024-01-31,37,IQ,8
15084,2022-04-16,9,AF,13
15085,2022-07-10,34,SA,19
15086,2022-04-13,11,LA,2
15087,2022-12-10,38,BN,4
15088,2022-10-30,21,PK,2
15089,2023-06-12,29,TH,16
15090,2024-07-18,39,AZ,17
15091,2022-07-04,21,PH,6
15092,2023-04-07,55,KP,17
15093,2023-03-27,63,KG,1
15094,2023-08-31,24,GE,19
15095,2024-10-01,51,QA,7
15096,2023-12-18,26,OM,16
15097,2022-02-12,27,OM,16
15098,2022-03-31,34,LK,14
15099,2022-07-26,57,KP,5
15100,2022-03-16,32,AE,2
15101,2022-05-20,61,BN,16
15102,2023-05-16,15,SA,4
15103,2022-07-08,22,CY,3
15104,2023-06-29,53,AE,4
15105,2024-06-29,62,TJ,15
15106,2022-05-06,56,KR,17
15107,2024-11-11,29,LK,3
15108,2023-06-18,3,LB,17
15109,2022-09-01,54,BN,16
15110,2023-11-05,27,IQ,13
15111,2024-10-21,20,KH,2
15112,2023-06-01,55,KH,2
15113,2022-05-29,60,BT,3
15114,2023-08-20,7,OM,3
15115,2022-09-23,46,KH,3
15116,2022-10-16,64,BH,11
15117,2023-04-03,44,AM,4
15118,2024-04-05,52,CY,13
15119,2024-10-14,63,AZ,16
15120,2023-01-19,49,MY,2
15121,2023-04-15,28,ID,14
15122,2023-01-13,44,YE,3
15123,2024-10-01,55,TM,12
15124,2023-03-04,61,LK,8
15125,2022-06-19,22,CN,15
15126,2023-09-20,54,LA,2
15127,2023-11-01,10,LA,5
15128,2023-03-19,18,MN,3
15129,2023-08-08,15,YE,2
15130,2023-01-17,38,AE,17
15131,2022-02-12,63,UZ,5
15132,2024-11-14,8,PH,15
15133,2023-05-20,46,TJ,5
15134,2024-05-09,47,MM,4
15135,2024-08-17,34,AF,2
15136,2022-02-06,23,ID,2
15137,2022-11-26,40,YE,14
15138,2022-11-15,17,PH,2
15139,2022-02-22,21,TR,3
15140,2024-12-08,41,AZ,4
15141,2022-05-09,58,MY,4
15142,2022-10-15,15,MV,14
