Id_venta,fecha_venta,id_producto,id_pais,unidades
26006,2023-09-05,32,UZ,14
26007,2024-01-01,59,KH,14
26008,2023-02-09,32,JP,5
26009,2022-01-15,64,CN,2
26010,2024-09-15,20,PT,16
26011,2022-04-01,54,MM,14
26012,2022-05-07,20,TM,3
26013,2024-02-08,0,KR,13
26014,2024-10-14,32,BH,6
26015,2022-01-11,63,JP,16
26016,2024-12-29,14,JP,4
26017,2024-06-19,35,NL,4
26018,2024-09-09,0,KR,4
26019,2023-11-19,54,CY,4
26020,2024-09-06,20,SR,2
26021,2024-05-06,58,BT,16
26022,2024-08-23,14,JP,3
26023,2022-09-08,0,BA,1
26024,2023-04-12,44,AU,2
26025,2022-06-05,29,JP,2
26026,2024-03-20,20,KZ,2
26027,2023-07-30,20,BD,16
26028,2023-06-10,6,IL,16
26029,2022-03-27,0,MV,5
26030,2023-05-18,59,MV,4
26031,2023-07-23,14,JP,3
26032,2022-03-10,35,US,15
26033,2023-10-21,0,PH,13
26034,2023-03-22,32,SE,2
26035,2023-10-30,58,KR,4
26036,2024-02-08,14,GL,12
26037,2023-12-10,14,CN,1
26038,2024-07-25,32,MV,1
26039,2023-01-11,0,WS,17
26040,2023-03-10,58,AZ,1
26041,2024-09-09,0,CY,1
26042,2023-12-14,60,NL,14
26043,2022-11-12,42,UZ,2
26044,2023-02-18,59,TR,1
26045,2023-05-05,25,TL,1
26046,2024-10-07,32,US,4
26047,2024-08-01,16,KR,4
26048,2023-09-03,20,JP,3
26049,2022-08-14,57,JP,2
26050,2024-11-14,0,PH,16
26051,2023-06-08,6,YE,12
26052,2022-06-14,45,MC,2
26053,2023-04-01,57,CN,3
26054,2022-04-19,17,SG,1
26055,2023-03-22,59,TR,2
26056,2024-02-06,32,TR,13
26057,2023-10-01,58,JP,5
26058,2022-04-05,20,JP,3
26059,2024-02-13,20,TL,5
26060,2023-09-24,58,CN,3
26061,2024-12-21,59,TM,5
26062,2022-08-11,6,AF,14
26063,2024-03-25,20,US,17
26064,2024-06-27,16,JP,15
26065,2024-01-21,59,BH,13
26066,2023-11-16,41,JP,9
26067,2024-05-30,10,CA,4
26068,2023-04-23,30,JP,12
26069,2022-11-26,59,GE,6
26070,2023-03-11,47,KP,16
26071,2023-12-24,57,SY,13
26072,2024-06-06,0,SY,10
26073,2024-08-12,8,PH,5
26074,2023-09-21,59,JP,5
26075,2024-11-27,59,JP,3
26076,2024-05-09,57,JP,10
26077,2022-12-13,6,JP,7
26078,2024-02-15,32,GI,4
26079,2022-04-23,57,KR,3
26080,2024-12-30,0,ID,3
26081,2024-11-08,2,PH,13
26082,2024-08-15,0,PH,1
26083,2024-04-23,0,TL,1
26084,2024-05-07,1,GY,5
26085,2024-06-07,0,KR,3
26086,2024-04-21,0,GE,16
26087,2024-09-12,14,AU,1
26088,2022-08-01,0,CN,1
26089,2024-05-17,0,CY,1
26090,2023-11-19,55,JP,4
26091,2023-05-07,33,JP,3
26092,2024-06-25,59,CO,7
26093,2022-12-28,20,US,5
26094,2022-07-28,59,CN,18
26095,2023-08-01,20,EC,5
26096,2023-04-22,64,SG,3
26097,2023-02-14,20,AM,13
26098,2023-04-09,27,JP,3
26099,2023-12-20,0,JP,2
26100,2023-04-27,43,VE,6
26101,2024-02-12,32,KW,3
26102,2023-04-30,32,BR,13
26103,2022-09-02,28,TV,18
26104,2023-08-17,20,JP,9
26105,2024-04-14,34,JP,4
26106,2022-01-30,57,PH,15
26107,2022-06-04,21,JO,4
26108,2022-06-02,58,JP,16
26109,2022-04-08,20,JP,16
26110,2022-08-04,57,US,3
26111,2023-08-22,20,SY,1
26112,2024-11-23,32,JP,1
26113,2022-07-11,57,JP,10
26114,2022-08-06,32,MV,4
26115,2023-09-09,20,JO,16
26116,2022-01-03,0,LB,1
26117,2022-07-31,0,US,13
26118,2024-10-23,0,GY,16
26119,2023-03-16,0,US,5
26120,2023-12-22,20,JO,3
26121,2023-12-11,38,TH,2
26122,2023-05-31,27,SA,5
26123,2024-10-16,20,JP,4
26124,2023-05-19,50,LK,8
26125,2024-08-24,14,PH,19
26126,2024-10-19,28,SA,15
26127,2023-05-09,0,PH,1
26128,2023-10-02,14,JP,4
26129,2022-08-21,14,SY,4
26130,2023-03-17,32,AR,13
26131,2024-11-17,20,JP,5
26132,2023-02-23,43,TJ,17
26133,2023-01-18,0,SG,10
26134,2023-09-09,0,ID,1
26135,2023-06-30,0,JP,13
26136,2024-10-30,6,JP,4
26137,2022-10-15,58,PK,1
26138,2022-07-13,14,JP,4
26139,2023-11-05,14,PH,1
26140,2022-05-19,58,LK,4
26141,2023-01-03,32,JP,3
26142,2022-07-28,59,JP,10
26143,2023-11-24,57,AZ,4
26144,2024-05-25,64,NZ,2
26145,2024-04-28,32,PH,12
26146,2022-07-11,0,MM,5
26147,2023-05-08,0,JP,2
26148,2023-11-15,14,JP,16
26149,2022-03-14,0,MY,17
26150,2024-09-30,20,SB,3
26151,2022-07-06,0,CN,14
26152,2023-09-29,14,OM,3
26153,2023-08-10,58,TO,3
26154,2024-01-15,32,BH,20
26155,2024-10-08,64,OM,15
26156,2022-09-08,32,JP,2
26157,2022-09-22,14,AL,6
26158,2024-09-04,0,AS,9
26159,2023-11-29,20,JP,3
26160,2023-09-09,59,NP,13
26161,2024-01-22,0,OM,16
26162,2024-07-27,0,SK,5
26163,2024-05-04,59,PK,14
26164,2024-04-25,20,JP,16
26165,2022-04-02,57,BZ,4
26166,2024-10-01,57,JP,17
26167,2023-02-03,2,JP,13
26168,2023-12-12,0,VN,13
26169,2023-04-04,35,BR,5
26170,2024-07-12,20,FM,5
26171,2023-07-20,58,NI,5
26172,2024-01-01,64,NZ,1
26173,2024-08-27,61,SA,7
26174,2024-02-13,41,JP,2
26175,2023-07-03,43,BD,4
26176,2024-12-08,0,TR,17
26177,2024-04-01,6,JP,6
26178,2024-05-02,4,JP,4
26179,2022-10-25,0,BH,16
26180,2023-07-04,0,JP,1
26181,2024-05-07,59,JP,15
26182,2024-02-07,32,US,1
26183,2023-07-26,20,AZ,10
26184,2022-04-29,32,SY,17
26185,2024-01-05,57,BD,3
26186,2024-10-10,57,NR,3
26187,2023-07-04,14,JO,4
26188,2022-01-23,64,GE,5
26189,2024-04-19,14,MY,13
26190,2022-08-21,56,JP,16
26191,2023-07-28,12,US,12
26192,2023-08-26,14,JP,4
26193,2024-07-28,0,JP,6
26194,2024-05-06,0,SK,2
26195,2024-06-28,58,JP,19
26196,2023-03-15,20,JP,9
26197,2023-06-15,32,AU,12
26198,2024-02-11,14,LA,14
26199,2024-06-06,20,CY,1
26200,2024-01-17,20,CY,5
26201,2022-10-07,57,CN,1
26202,2022-09-05,6,LB,1
26203,2024-09-07,59,PH,14
26204,2023-01-27,0,BT,4
26205,2023-10-09,0,BD,1
26206,2023-09-26,0,JP,4
26207,2023-01-03,32,JP,12
26208,2023-09-15,59,FM,15
26209,2022-09-29,32,UZ,10
26210,2022-05-08,32,MX,16
26211,2024-09-11,59,US,16
26212,2023-11-05,64,KZ,4
26213,2022-10-18,0,AZ,16
26214,2024-01-28,34,JP,16
26215,2023-12-01,59,IQ,16
26216,2023-06-25,0,US,3
26217,2023-04-06,0,JP,1
26218,2023-02-25,0,SA,11
26219,2024-11-09,0,US,14
26220,2024-06-27,20,MY,17
26221,2024-03-05,53,PH,3
26222,2024-11-08,28,NI,2
26223,2022-07-29,20,LK,13
26224,2024-12-21,64,PH,15
26225,2023-07-28,0,TJ,2
26226,2024-09-23,32,WS,15
26227,2023-07-26,58,JP,14
26228,2022-04-21,59,LK,17
26229,2023-06-30,20,JP,1
26230,2022-08-09,58,LA,16
26231,2024-09-13,32,NZ,3
26232,2023-01-08,20,JP,2
26233,2024-09-10,20,PH,6
26234,2023-08-20,6,TL,5
26235,2024-01-21,14,JP,18
26236,2023-06-05,32,AF,16
26237,2022-09-21,64,JP,4
26238,2023-03-03,57,KR,13
26239,2023-12-27,64,CN,5
26240,2022-01-16,20,PY,5
26241,2023-10-24,20,GL,5
26242,2022-03-20,57,TH,4
26243,2022-11-26,64,JP,3
26244,2023-12-13,59,MV,6
26245,2022-05-01,20,US,2
26246,2022-03-07,32,BZ,2
26247,2023-10-19,28,JP,1
26248,2022-04-22,38,IL,4
26249,2023-05-07,20,IL,12
26250,2023-09-05,20,BZ,4
26251,2024-04-29,20,LK,4
26252,2023-05-27,32,JP,3
26253,2023-07-08,32,KR,6
26254,2022-04-14,49,JP,15
26255,2022-02-02,61,KR,4
26256,2024-01-20,0,JP,5
26257,2023-09-09,6,JP,16
26258,2023-05-06,32,KR,17
26259,2023-07-24,42,KW,2
26260,2022-09-08,0,EC,12
26261,2024-04-08,36,IN,1
26262,2023-09-18,20,FM,2
26263,2022-04-20,0,PA,15
26264,2024-10-12,0,TM,2
26265,2022-11-12,20,JP,16
26266,2023-07-27,14,JP,5
26267,2022-07-29,6,JP,15
26268,2023-05-07,32,JP,3
26269,2022-05-15,59,JP,5
26270,2024-11-16,64,AF,1
26271,2023-06-19,0,JP,5
26272,2023-09-08,33,HN,15
26273,2022-12-17,59,AL,17
26274,2023-10-22,64,PW,3
26275,2022-04-03,58,CN,16
26276,2024-01-14,58,AZ,1
26277,2023-12-09,58,AF,7
26278,2022-11-13,14,HU,4
26279,2024-08-23,14,MD,4
26280,2024-05-27,32,JP,13
26281,2024-01-17,64,JP,14
26282,2024-03-15,14,AD,4
26283,2023-09-15,14,CY,3
26284,2024-03-15,6,JP,16
26285,2024-11-18,18,JP,2
26286,2022-08-09,59,BD,2
26287,2022-04-14,59,GY,5
26288,2022-07-18,20,AM,17
26289,2022-11-26,20,GB,2
26290,2023-09-15,32,JP,5
26291,2022-12-16,41,CR,3
26292,2023-06-04,0,JP,15
26293,2023-09-03,58,AE,2
26294,2022-02-11,49,TM,10
26295,2022-09-15,32,UZ,16
26296,2023-11-15,20,CY,1
26297,2024-05-07,20,JP,5
26298,2024-05-30,0,JP,1
26299,2023-12-30,37,FJ,3
26300,2022-03-23,13,JP,1
26301,2022-05-06,16,JP,17
26302,2022-06-23,14,CN,14
26303,2024-06-20,55,NR,17
26304,2023-05-29,16,CN,17
26305,2024-12-28,57,CA,3
26306,2023-03-13,0,KP,3
26307,2023-01-07,14,JP,13
26308,2022-03-07,20,JP,1
26309,2023-09-09,0,GI,4
26310,2023-07-05,20,KP,1
26311,2024-08-31,22,TJ,2
26312,2023-01-02,20,BR,17
26313,2024-04-26,50,KZ,5
26314,2023-08-31,20,CY,11
26315,2023-07-09,50,CN,5
26316,2024-01-16,58,LK,13
26317,2023-04-11,9,JP,15
26318,2023-11-22,20,VN,2
26319,2023-02-02,20,CN,2
26320,2023-07-20,28,JP,4
26321,2024-06-05,57,TL,4
26322,2022-01-02,57,DK,16
26323,2024-07-03,6,KZ,2
26324,2022-09-22,10,JP,5
26325,2023-10-05,0,KG,15
26326,2022-01-26,57,JP,14
26327,2022-03-31,6,KR,7
26328,2022-03-01,0,AF,16
26329,2022-04-26,32,SG,1
26330,2022-03-17,58,KR,13
26331,2022-11-06,32,CO,5
26332,2022-01-18,64,JP,17
26333,2024-08-23,14,US,4
26334,2024-02-29,57,JP,1
26335,2022-09-05,59,IN,7
26336,2023-11-25,34,GY,3
26337,2024-10-05,57,JP,3
26338,2022-04-26,0,LK,2
26339,2023-01-11,9,MN,4
26340,2022-09-22,59,VE,5
26341,2024-03-14,28,JP,3
26342,2024-11-29,20,JP,13
26343,2023-02-08,32,IN,2
26344,2024-06-25,0,KP,9
26345,2023-10-22,49,TL,1
26346,2022-06-26,57,BY,5
26347,2024-08-27,20,JP,15
26348,2023-08-20,57,JP,15
26349,2023-06-29,59,JP,3
26350,2023-06-27,57,BH,5
26351,2023-12-24,0,AF,14
26352,2024-05-23,0,CA,1
26353,2023-12-18,59,JP,4
26354,2022-10-26,20,KH,2
26355,2024-10-26,0,KR,16
26356,2023-12-06,14,JP,15
26357,2024-07-08,0,OM,15
26358,2024-04-08,59,NI,7
26359,2024-09-17,0,JP,17
26360,2024-01-31,59,JP,5
26361,2023-12-07,0,JP,17
26362,2023-04-18,20,KG,1
26363,2023-07-20,65,KR,17
26364,2022-04-03,57,JP,3
26365,2022-10-02,0,JP,16
26366,2022-01-08,13,JP,13
26367,2024-12-19,0,BR,17
26368,2022-11-17,32,BH,5
26369,2022-04-19,38,UZ,1
26370,2023-03-27,14,LA,10
26371,2024-12-22,57,AM,5
26372,2022-05-13,0,NR,4
26373,2022-07-04,35,SG,1
26374,2023-03-29,59,JP,1
26375,2022-01-24,0,BH,1
26376,2024-09-06,20,US,18
26377,2024-10-03,64,TR,4
26378,2024-09-13,0,TV,2
26379,2023-04-04,57,MN,5
26380,2022-12-16,0,BN,1
26381,2024-10-12,24,GT,4
26382,2022-12-10,14,VN,2
26383,2022-05-04,0,MY,2
26384,2023-04-29,20,JP,1
26385,2023-08-03,6,NI,3
26386,2024-10-21,0,KR,1
26387,2024-09-30,20,JP,5
26388,2024-09-12,14,JP,1
26389,2023-12-03,0,JP,17
26390,2024-12-29,32,MX,19
26391,2022-04-19,64,NR,3
26392,2022-11-09,59,JP,1
26393,2022-11-04,0,JP,17
26394,2022-12-13,14,CY,2
26395,2024-11-22,58,BD,5
26396,2023-06-03,9,JP,5
26397,2024-03-02,64,TM,3
26398,2024-10-12,11,US,16
26399,2023-08-03,64,JP,15
26400,2023-06-25,14,AZ,2
26401,2022-11-23,14,TH,14
26402,2023-10-03,32,IQ,5
26403,2024-09-18,20,CO,2
26404,2022-02-01,14,JP,12
26405,2024-12-20,0,JP,7
26406,2022-02-26,36,GY,13
26407,2024-02-10,20,US,16
26408,2023-09-20,0,GB,13
26409,2023-08-15,14,JP,10
26410,2022-07-02,51,JP,11
26411,2024-04-09,11,MX,8
26412,2022-09-18,30,TH,2
26413,2024-03-21,59,SA,2
26414,2023-09-29,0,JP,5
26415,2024-12-24,20,SA,2
26416,2022-04-11,57,JP,17
26417,2024-01-10,0,TO,12
26418,2022-12-23,14,JP,3
26419,2024-11-26,59,JP,5
26420,2024-01-08,36,GF,18
26421,2024-04-26,40,QA,5
26422,2024-05-07,0,AE,5
26423,2023-03-26,2,CY,12
26424,2022-04-21,14,MY,3
26425,2023-07-16,20,JP,2
26426,2024-08-14,6,IL,9
26427,2024-09-11,14,CN,13
26428,2024-06-13,59,YE,14
26429,2024-01-11,32,CY,1
26430,2024-05-28,58,JP,4
26431,2022-10-05,20,US,5
26432,2024-10-08,57,AU,13
26433,2022-08-22,58,QA,15
26434,2022-03-29,6,OM,5
26435,2024-09-10,59,EC,10
26436,2023-04-02,0,OM,2
26437,2024-08-13,59,VU,17
26438,2024-01-22,57,VN,5
26439,2022-12-23,0,ID,4
26440,2022-05-25,14,JP,4
26441,2023-10-29,14,JP,1
26442,2023-04-06,59,JP,3
26443,2022-01-18,64,YE,14
26444,2022-09-04,58,KR,16
26445,2022-01-29,0,CL,2
26446,2022-08-07,0,BN,8
26447,2024-07-07,57,AD,7
26448,2022-05-06,57,KP,13
26449,2023-01-08,0,JP,13
26450,2024-11-10,6,NL,17
26451,2024-10-12,57,UZ,5
26452,2024-05-07,32,JP,5
26453,2024-06-01,0,MM,2
26454,2023-01-24,53,JP,17
26455,2024-05-07,18,TR,20
26456,2022-03-06,32,KG,10
26457,2022-09-30,57,JP,9
26458,2022-05-05,20,JP,2
26459,2022-11-03,0,CN,2
26460,2023-05-29,58,GE,2
26461,2022-03-25,32,SG,16
26462,2023-04-14,0,KR,1
26463,2024-01-05,59,NP,5
26464,2023-02-13,14,CN,7
26465,2022-05-09,32,IR,13
26466,2024-09-05,32,LB,1
26467,2023-12-21,62,JP,13
26468,2023-01-02,20,TH,2
26469,2024-07-04,32,JP,5
26470,2024-12-04,32,GE,2
26471,2023-12-12,32,NZ,2
26472,2023-06-30,32,EC,5
26473,2023-06-11,0,AR,1
26474,2023-04-14,59,ID,3
26475,2022-10-01,0,LT,3
26476,2024-09-02,64,SY,4
26477,2024-07-03,20,AU,2
26478,2024-08-17,59,US,5
26479,2022-07-18,0,FM,4
26480,2024-05-04,0,JP,16
26481,2023-07-03,20,JP,17
26482,2022-09-04,18,TM,5
26483,2022-02-27,32,SA,16
26484,2024-01-06,20,JP,4
26485,2022-10-15,20,JP,5
26486,2022-05-02,21,MX,1
26487,2024-01-07,14,JP,2
26488,2022-09-13,64,YE,3
26489,2023-09-13,14,KR,15
26490,2023-03-14,20,JP,16
26491,2022-05-23,59,JO,10
26492,2024-05-30,6,VN,3
26493,2022-03-21,59,TL,13
26494,2023-05-20,32,CL,10
26495,2024-05-10,59,CN,5
26496,2024-06-03,58,KR,1
26497,2024-12-14,14,KI,1
26498,2022-04-22,59,EC,9
26499,2022-07-09,20,YE,16
26500,2024-11-12,20,JP,1
26501,2022-08-15,0,JP,3
26502,2023-05-14,57,JP,2
26503,2024-10-30,57,KR,15
26504,2024-09-03,14,QA,15
26505,2023-02-15,14,US,15
26506,2024-09-11,0,JP,1
26507,2024-11-27,32,AM,11
26508,2022-09-29,6,NP,15
26509,2024-10-22,0,IQ,13
26510,2024-03-04,58,ID,1
26511,2022-08-25,57,JP,3
26512,2024-01-25,59,IL,3
26513,2022-08-01,57,JP,5
26514,2024-02-29,0,JP,4
26515,2024-07-02,20,CN,16
26516,2023-09-10,58,AZ,16
26517,2022-07-02,6,AM,8
26518,2023-09-20,14,HN,5
26519,2024-07-28,29,MY,4
26520,2023-12-19,52,US,3
26521,2022-10-11,32,BR,4
26522,2023-07-19,6,JP,4
26523,2024-02-15,6,SV,4
26524,2024-12-08,0,US,2
26525,2023-08-30,32,AR,1
26526,2022-09-15,0,JP,4
26527,2022-04-01,20,JP,4
26528,2023-10-24,64,IQ,10
26529,2022-07-27,32,PK,16
26530,2023-06-15,32,CN,1
26531,2023-07-28,32,SG,17
26532,2022-11-09,5,JP,1
26533,2023-09-04,64,SB,12
26534,2022-03-29,20,MN,3
26535,2024-03-06,20,RS,20
26536,2023-06-13,0,VU,14
26537,2023-06-22,57,JP,3
26538,2022-07-02,14,MX,3
26539,2023-09-27,57,OM,3
26540,2022-01-13,0,US,17
26541,2023-05-02,20,BO,18
26542,2022-02-24,20,JP,8
26543,2024-02-16,57,JP,15
26544,2023-09-12,14,TL,8
26545,2022-04-19,0,AF,1
26546,2022-05-11,0,CN,5
26547,2022-10-02,59,MM,1
26548,2024-06-14,12,JP,13
26549,2024-11-07,57,JP,2
26550,2024-12-27,13,JP,4
26551,2023-02-09,0,MY,8
26552,2022-09-03,32,JP,9
26553,2022-06-09,5,PH,4
26554,2022-03-07,20,BG,16
26555,2024-10-20,58,FI,5
26556,2024-09-14,59,TJ,4
26557,2024-02-15,57,PE,15
26558,2023-01-19,58,JP,4
26559,2022-07-05,58,IL,2
26560,2024-01-28,0,BE,8
26561,2023-08-29,59,AE,14
26562,2024-11-03,32,SR,3
26563,2023-03-01,64,JP,2
26564,2023-11-18,59,JP,10
26565,2024-08-05,14,PT,3
26566,2023-11-16,0,PY,14
26567,2023-07-02,14,JP,13
26568,2022-10-09,58,VN,16
26569,2022-10-05,32,KG,3
26570,2023-03-04,59,JP,4
26571,2024-07-08,20,PG,1
26572,2022-10-03,0,JP,16
26573,2024-06-11,59,VU,17
26574,2023-10-04,32,SY,2
26575,2023-02-16,32,JP,8
26576,2023-10-18,32,JP,4
26577,2024-02-14,14,MN,1
26578,2022-11-12,64,AZ,12
26579,2024-11-15,32,SR,9
26580,2023-01-15,59,AM,5
26581,2023-08-15,14,MY,5
26582,2023-01-30,58,AE,4
26583,2024-02-05,32,CY,5
26584,2022-02-25,14,JP,2
26585,2024-01-16,14,JP,13
26586,2023-11-12,20,KH,17
26587,2023-08-26,0,PK,4
26588,2023-09-02,32,JP,4
26589,2024-07-15,35,IN,17
26590,2024-05-12,20,JP,13
26591,2023-10-24,64,QA,15
26592,2024-06-10,58,JP,4
26593,2022-06-19,35,TL,8
26594,2024-10-08,32,JP,7
26595,2023-07-10,59,IR,2
26596,2022-12-10,0,KR,18
26597,2024-06-15,28,JP,5
26598,2024-03-14,59,PH,4
26599,2023-03-16,20,BN,3
26600,2024-04-26,0,TJ,3
26601,2023-05-08,0,JP,17
26602,2022-03-13,64,KR,15
26603,2024-08-15,37,PK,15
26604,2024-07-09,64,KZ,13
26605,2022-10-23,64,MM,15
26606,2024-11-10,14,KW,1
26607,2024-04-08,57,YE,1
26608,2022-09-29,59,MV,15
26609,2023-08-13,59,JP,15
26610,2023-09-11,20,CY,14
26611,2022-11-18,20,JP,10
26612,2024-10-08,32,IE,3
26613,2022-05-01,34,TO,1
26614,2023-10-05,59,US,1
26615,2022-10-11,57,JP,1
26616,2022-07-19,59,BZ,13
26617,2024-02-09,40,PH,2
26618,2024-11-24,59,UY,2
26619,2024-02-03,14,GE,17
26620,2022-11-04,0,CN,4
26621,2022-05-23,59,JP,17
26622,2023-09-20,0,JP,2
26623,2023-03-17,32,SG,16
26624,2022-03-24,32,BN,14
26625,2022-08-13,20,JP,1
26626,2022-06-03,57,CY,2
26627,2024-01-30,0,JP,5
26628,2023-05-22,32,BH,1
26629,2024-06-14,6,BO,20
26630,2024-12-02,43,VN,2
26631,2024-07-26,59,MN,16
26632,2024-10-29,20,JP,8
26633,2024-05-01,20,MV,3
26634,2024-09-23,14,IL,5
26635,2024-02-01,59,QA,14
26636,2022-12-07,0,JP,1
26637,2024-01-06,20,JP,14
26638,2024-04-12,32,TR,4
26639,2022-10-12,20,JP,2
26640,2024-02-03,0,PH,4
26641,2023-07-14,34,SA,13
26642,2023-05-09,64,PY,5
26643,2024-02-19,0,JP,2
26644,2022-09-03,48,AZ,20
26645,2024-09-16,64,GF,16
26646,2022-08-02,0,IL,1
26647,2023-06-22,0,JP,1
26648,2022-05-12,28,PH,3
26649,2024-10-28,0,KW,17
26650,2023-09-08,6,JP,2
26651,2024-09-30,32,KR,3
26652,2023-10-12,64,LA,5
26653,2022-02-23,14,JP,11
26654,2023-02-07,57,GT,4
26655,2022-08-28,57,JP,5
26656,2024-08-09,57,IQ,11
26657,2023-03-18,32,LB,4
26658,2024-11-26,47,JP,8
26659,2024-11-15,0,KH,4
26660,2023-07-04,14,JP,5
26661,2022-06-22,59,BT,5
26662,2024-12-11,20,PH,14
26663,2023-10-05,6,TJ,2
26664,2022-11-07,32,JP,16
26665,2022-02-17,45,GL,16
26666,2022-03-29,14,QA,16
26667,2022-01-31,14,BR,2
26668,2023-11-10,0,JP,17
26669,2023-08-29,32,NZ,14
26670,2024-08-11,32,LA,14
26671,2024-04-28,0,BH,1
26672,2022-05-02,0,TL,3
26673,2023-05-25,42,YE,13
26674,2023-06-22,0,JP,13
26675,2022-08-31,0,JP,2
26676,2023-03-19,29,LB,7
26677,2022-01-21,14,JP,3
26678,2024-10-13,14,JP,2
26679,2023-07-26,31,JP,8
26680,2023-08-24,59,JP,1
26681,2022-03-14,59,PK,15
26682,2022-03-04,0,KW,2
26683,2024-02-07,64,JP,17
26684,2022-03-14,32,JP,15
26685,2023-04-23,20,JP,1
26686,2023-06-20,47,JP,4
26687,2024-09-08,32,JP,9
26688,2023-07-10,26,JP,6
26689,2022-08-16,32,WS,15
26690,2024-08-28,14,JP,4
26691,2022-04-16,59,PE,16
26692,2023-10-20,6,MN,5
26693,2022-01-21,41,VE,4
26694,2022-03-22,44,JP,16
26695,2023-07-19,64,JP,14
26696,2024-08-11,57,JP,15
26697,2023-09-13,57,JP,16
26698,2023-02-04,6,GE,7
26699,2022-07-04,57,JP,3
26700,2022-04-06,14,MY,5
26701,2023-01-03,28,KR,4
26702,2022-02-19,0,TM,2
26703,2023-10-11,59,FM,4
26704,2024-12-22,14,KR,8
26705,2024-07-20,51,JP,5
26706,2022-09-01,48,MY,16
26707,2023-11-24,0,ID,5
26708,2024-01-24,20,US,3
26709,2022-03-12,15,BR,5
26710,2023-01-23,5,JP,16
26711,2024-03-19,64,BH,2
26712,2024-01-01,0,JP,2
26713,2022-07-13,43,KZ,9
26714,2022-06-22,35,AR,4
26715,2024-08-24,64,OM,17
26716,2022-12-23,32,AE,2
26717,2022-02-08,59,JP,13
26718,2024-03-25,58,MM,1
26719,2022-06-26,57,JP,14
26720,2022-05-12,58,JP,16
26721,2022-02-23,32,JP,16
26722,2023-10-31,32,SA,3
26723,2023-02-22,57,LB,1
26724,2022-07-11,15,MX,13
26725,2024-12-20,32,CY,5
26726,2024-12-15,0,GR,5
26727,2022-02-01,5,TH,14
26728,2022-11-01,58,BT,2
26729,2022-06-19,64,HN,3
26730,2023-09-27,32,MV,17
26731,2023-09-12,0,AS,2
26732,2024-06-07,20,BR,5
26733,2024-05-30,64,CN,16
26734,2024-07-12,0,JP,17
26735,2022-06-25,20,PH,5
26736,2023-11-03,29,JP,5
26737,2024-10-14,0,PL,2
26738,2024-01-02,4,CN,1
26739,2022-12-30,0,LU,9
26740,2022-05-02,20,JP,3
26741,2024-06-22,32,JP,5
26742,2023-05-18,61,IR,2
26743,2024-10-17,0,JP,4
26744,2024-04-20,14,JP,5
26745,2024-01-27,14,JP,4
26746,2022-12-26,58,AS,10
26747,2024-12-11,28,KH,4
26748,2024-06-07,61,SR,7
26749,2024-04-16,0,SA,2
26750,2022-11-13,57,KP,5
26751,2023-10-22,0,MY,6
26752,2023-05-30,20,TR,1
26753,2024-10-12,0,CN,2
26754,2023-12-07,6,US,1
26755,2024-02-02,59,JP,5
26756,2024-07-24,20,JP,1
26757,2024-01-09,0,ID,2
26758,2023-07-18,0,SM,2
26759,2022-05-23,57,BT,9
26760,2024-11-17,20,JP,16
26761,2023-09-11,14,JP,17
26762,2022-07-20,0,PH,4
26763,2023-03-26,0,SG,13
26764,2023-06-23,59,JP,3
26765,2024-02-22,49,JP,9
26766,2023-02-07,59,JP,1
26767,2024-03-26,20,KW,10
26768,2022-01-17,0,PH,14
26769,2023-11-05,0,AF,17
26770,2024-10-09,22,JP,5
26771,2024-04-29,59,MV,14
26772,2024-12-24,57,JP,3
26773,2024-10-18,6,JP,8
26774,2024-09-26,32,JP,15
26775,2022-01-31,20,KP,4
26776,2022-01-25,0,BZ,17
26777,2022-05-03,59,NZ,1
26778,2024-01-05,59,GL,17
26779,2023-09-16,57,VN,17
26780,2022-09-04,0,MK,1
26781,2022-09-22,20,JP,13
26782,2024-02-27,14,JP,3
26783,2024-12-25,32,JP,14
26784,2023-08-28,32,AL,1
26785,2022-02-28,0,CO,12
26786,2024-04-07,0,SV,5
26787,2024-09-22,0,JP,4
26788,2024-12-31,32,KR,20
26789,2022-12-06,32,LB,13
26790,2024-04-23,20,JP,17
26791,2024-04-25,32,JP,4
26792,2022-03-03,0,PG,1
26793,2022-04-28,6,BR,17
26794,2024-08-22,59,JP,14
26795,2022-10-05,53,KW,5
26796,2023-05-19,32,AZ,2
26797,2023-03-01,59,BH,3
26798,2023-01-30,57,CN,3
26799,2022-05-01,32,JP,1
26800,2022-12-05,0,KW,7
26801,2022-06-17,32,VN,5
26802,2024-07-03,14,JP,16
26803,2024-02-10,59,JP,5
26804,2023-11-25,0,PG,4
26805,2022-01-24,20,EC,4
26806,2023-12-01,64,AM,5
26807,2022-03-13,0,JP,15
26808,2023-03-23,64,BH,7
26809,2022-12-11,32,CL,17
26810,2023-04-24,0,LB,3
26811,2024-02-09,14,JP,2
26812,2023-06-18,0,KR,13
26813,2024-12-31,59,JP,2
26814,2024-12-28,32,GT,3
26815,2022-04-07,6,KG,17
26816,2022-07-24,57,IN,13
26817,2023-05-08,20,JP,15
26818,2023-08-03,14,LA,15
26819,2023-01-18,14,JP,1
26820,2024-08-01,59,IR,15
26821,2024-02-13,14,JP,4
26822,2022-01-06,20,TM,5
26823,2022-12-30,20,AR,6
26824,2023-10-14,59,KR,3
26825,2023-07-09,14,KR,14
